PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,HasAge,FamilySize,IsAlone,FarePerPerson,LogFare,LogAge,Pclass_x_Fare,Age_x_IsAlone,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,AgeGroup_Child,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Senior
268,1,3,25.0,1,0,7.775,1,2,0,3.8875,2.1719067693519296,3.258096538021482,23.325000000000003,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
269,1,1,54.5,0,1,100.2688,1,2,0,50.1344,4.61777836776278,4.0163830207523885,100.2688,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
270,1,1,35.0,0,0,100.2688,1,1,1,100.2688,4.61777836776278,3.58351893845611,100.2688,35.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
271,0,1,28.0,0,0,31.0,0,1,1,31.0,3.4657359027997265,3.367295829986474,31.0,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
272,1,3,25.0,0,0,0.0,1,1,1,0.0,0.0,3.258096538021482,0.0,25.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
273,1,2,41.0,0,1,19.5,1,2,0,9.75,3.0204248861443626,3.7376696182833684,39.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
274,0,1,37.0,0,1,29.7,1,2,0,14.85,3.4242626545931514,3.6375861597263857,29.7,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
275,1,3,28.0,0,0,7.75,0,1,1,7.75,2.169053700369523,3.367295829986474,23.25,28.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
276,1,1,54.5,1,0,77.9583,1,2,0,38.97915,4.368919865004903,4.0163830207523885,77.9583,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
277,0,3,45.0,0,0,7.75,1,1,1,7.75,2.169053700369523,3.828641396489095,23.25,45.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
278,0,2,28.0,0,0,0.0,0,1,1,0.0,0.0,3.367295829986474,0.0,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
279,0,3,7.0,4,1,29.125,1,6,0,4.854166666666667,3.405355391810819,2.0794415416798357,87.375,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
280,1,3,35.0,1,1,20.25,1,3,0,6.75,3.056356895370426,3.58351893845611,60.75,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
281,0,3,54.5,0,0,7.75,1,1,1,7.75,2.169053700369523,4.0163830207523885,23.25,54.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
282,0,3,28.0,0,0,7.8542,1,1,1,7.8542,2.180891922715322,3.367295829986474,23.5626,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
283,0,3,16.0,0,0,9.5,1,1,1,9.5,2.3513752571634776,2.833213344056216,28.5,16.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
284,1,3,19.0,0,0,8.05,1,1,1,8.05,2.2027647577118348,2.995732273553991,24.150000000000002,19.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
285,0,1,28.0,0,0,26.0,0,1,1,26.0,3.295836866004329,3.367295829986474,26.0,28.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
286,0,3,33.0,0,0,8.6625,1,1,1,8.6625,2.2682524139135403,3.5263605246161616,25.987499999999997,33.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
287,1,3,30.0,0,0,9.5,1,1,1,9.5,2.3513752571634776,3.4339872044851463,28.5,30.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
288,0,3,22.0,0,0,7.8958,1,1,1,7.8958,2.1855792552411137,3.1354942159291497,23.6874,22.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
289,1,2,42.0,0,0,13.0,1,1,1,13.0,2.639057329615259,3.7612001156935624,26.0,42.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
290,1,3,22.0,0,0,7.75,1,1,1,7.75,2.169053700369523,3.1354942159291497,23.25,22.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
291,1,1,26.0,0,0,78.85,1,1,1,78.85,4.380149874661021,3.295836866004329,78.85,26.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
292,1,1,19.0,1,0,91.0792,1,2,0,45.5396,4.5226490762785785,2.995732273553991,91.0792,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
293,0,2,36.0,0,0,12.875,1,1,1,12.875,2.630088659632498,3.6109179126442243,25.75,36.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
294,0,3,24.0,0,0,8.85,1,1,1,8.85,2.2874714551839976,3.2188758248682006,26.549999999999997,24.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
295,0,3,24.0,0,0,7.8958,1,1,1,7.8958,2.1855792552411137,3.2188758248682006,23.6874,24.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
296,0,1,28.0,0,0,27.7208,0,1,1,27.7208,3.357621598945279,3.367295829986474,27.7208,28.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
297,0,3,23.5,0,0,7.2292,1,1,1,7.2292,2.1076888046179385,3.1986731175506815,21.6876,23.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
298,0,1,2.5,1,2,100.2688,1,4,0,25.0672,4.61777836776278,1.252762968495368,100.2688,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
299,1,1,28.0,0,0,30.5,0,1,1,30.5,3.449987545831587,3.367295829986474,30.5,28.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
300,1,1,50.0,0,1,100.2688,1,2,0,50.1344,4.61777836776278,3.9318256327243257,100.2688,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
301,1,3,28.0,0,0,7.75,0,1,1,7.75,2.169053700369523,3.367295829986474,23.25,28.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
302,1,3,28.0,2,0,23.25,0,3,0,7.75,3.188416617383492,3.367295829986474,69.75,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
303,0,3,19.0,0,0,0.0,1,1,1,0.0,0.0,2.995732273553991,0.0,19.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
304,1,2,28.0,0,0,12.35,0,1,1,12.35,2.5915163848462583,3.367295829986474,24.7,28.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
305,0,3,28.0,0,0,8.05,0,1,1,8.05,2.2027647577118348,3.367295829986474,24.150000000000002,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
306,1,1,2.5,1,2,100.2688,1,4,0,25.0672,4.61777836776278,1.252762968495368,100.2688,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
307,1,1,28.0,0,0,100.2688,0,1,1,100.2688,4.61777836776278,3.367295829986474,100.2688,28.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
308,1,1,17.0,1,0,100.2688,1,2,0,50.1344,4.61777836776278,2.8903717578961645,100.2688,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
309,0,2,30.0,1,0,24.0,1,2,0,12.0,3.2188758248682006,3.4339872044851463,48.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
310,1,1,30.0,0,0,56.9292,1,1,1,56.9292,4.0592215752427645,3.4339872044851463,56.9292,30.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
311,1,1,24.0,0,0,83.1583,1,1,1,83.1583,4.432699549165613,3.2188758248682006,83.1583,24.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
312,1,1,18.0,2,2,100.2688,1,5,0,20.05376,4.61777836776278,2.9444389791664403,100.2688,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
313,0,2,26.0,1,1,26.0,1,3,0,8.666666666666666,3.295836866004329,3.295836866004329,52.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
314,0,3,28.0,0,0,7.8958,1,1,1,7.8958,2.1855792552411137,3.367295829986474,23.6874,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
315,0,2,43.0,1,1,26.25,1,3,0,8.75,3.305053521109253,3.784189633918261,52.5,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
316,1,3,26.0,0,0,7.8542,1,1,1,7.8542,2.180891922715322,3.295836866004329,23.5626,26.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
317,1,2,24.0,1,0,26.0,1,2,0,13.0,3.295836866004329,3.2188758248682006,52.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
318,0,2,54.0,0,0,14.0,1,1,1,14.0,2.70805020110221,4.007333185232471,28.0,54.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
319,1,1,31.0,0,2,100.2688,1,3,0,33.42293333333333,4.61777836776278,3.4657359027997265,100.2688,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
320,1,1,40.0,1,1,100.2688,1,3,0,33.42293333333333,4.61777836776278,3.713572066704308,100.2688,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
321,0,3,22.0,0,0,7.25,1,1,1,7.25,2.1102132003465894,3.1354942159291497,21.75,22.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
322,0,3,27.0,0,0,7.8958,1,1,1,7.8958,2.1855792552411137,3.332204510175204,23.6874,27.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
323,1,2,30.0,0,0,12.35,1,1,1,12.35,2.5915163848462583,3.4339872044851463,24.7,30.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
324,1,2,22.0,1,1,29.0,1,3,0,9.666666666666666,3.4011973816621555,3.1354942159291497,58.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
325,0,3,28.0,8,2,69.55,0,11,0,6.322727272727272,4.256321678298823,3.367295829986474,208.64999999999998,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
326,1,1,36.0,0,0,100.2688,1,1,1,100.2688,4.61777836776278,3.6109179126442243,100.2688,36.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
327,0,3,54.5,0,0,6.2375,1,1,1,6.2375,1.9792758428991135,4.0163830207523885,18.7125,54.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
328,1,2,36.0,0,0,13.0,1,1,1,13.0,2.639057329615259,3.6109179126442243,26.0,36.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
329,1,3,31.0,1,1,20.525,1,3,0,6.841666666666666,3.0692150503137943,3.4657359027997265,61.574999999999996,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
330,1,1,16.0,0,1,57.9792,1,2,0,28.9896,4.077184839375167,2.833213344056216,57.9792,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
331,1,3,28.0,2,0,23.25,0,3,0,7.75,3.188416617383492,3.367295829986474,69.75,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
332,0,1,45.5,0,0,28.5,1,1,1,28.5,3.3843902633457743,3.839452312593311,28.5,45.5,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
333,0,1,38.0,0,1,100.2688,1,2,0,50.1344,4.61777836776278,3.6635616461296463,100.2688,0.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
334,0,3,16.0,2,0,18.0,1,3,0,6.0,2.9444389791664403,2.833213344056216,54.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
335,1,1,28.0,1,0,100.2688,0,2,0,50.1344,4.61777836776278,3.367295829986474,100.2688,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
336,0,3,28.0,0,0,7.8958,0,1,1,7.8958,2.1855792552411137,3.367295829986474,23.6874,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
337,0,1,29.0,1,0,66.6,1,2,0,33.3,4.213607983048918,3.4011973816621555,66.6,0.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
338,1,1,41.0,0,0,100.2688,1,1,1,100.2688,4.61777836776278,3.7376696182833684,100.2688,41.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
339,1,3,45.0,0,0,8.05,1,1,1,8.05,2.2027647577118348,3.828641396489095,24.150000000000002,45.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
340,0,1,45.0,0,0,35.5,1,1,1,35.5,3.597312260588446,3.828641396489095,35.5,45.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
341,1,2,2.5,1,1,26.0,1,3,0,8.666666666666666,3.295836866004329,1.252762968495368,52.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
342,1,1,24.0,3,2,100.2688,1,6,0,16.711466666666666,4.61777836776278,3.2188758248682006,100.2688,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
343,0,2,28.0,0,0,13.0,1,1,1,13.0,2.639057329615259,3.367295829986474,26.0,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
344,0,2,25.0,0,0,13.0,1,1,1,13.0,2.639057329615259,3.258096538021482,26.0,25.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
345,0,2,36.0,0,0,13.0,1,1,1,13.0,2.639057329615259,3.6109179126442243,26.0,36.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
346,1,2,24.0,0,0,13.0,1,1,1,13.0,2.639057329615259,3.2188758248682006,26.0,24.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
347,1,2,40.0,0,0,13.0,1,1,1,13.0,2.639057329615259,3.713572066704308,26.0,40.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
348,1,3,28.0,1,0,16.1,0,2,0,8.05,2.8390784635086144,3.367295829986474,48.300000000000004,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
349,1,3,3.0,1,1,15.9,1,3,0,5.3,2.827313621929028,1.3862943611198906,47.7,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
350,0,3,42.0,0,0,8.6625,1,1,1,8.6625,2.2682524139135403,3.7612001156935624,25.987499999999997,42.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
351,0,3,23.0,0,0,9.225,1,1,1,9.225,2.3248357019288655,3.1780538303479458,27.674999999999997,23.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
352,0,1,28.0,0,0,35.0,0,1,1,35.0,3.58351893845611,3.367295829986474,35.0,28.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
353,0,3,15.0,1,1,7.2292,1,3,0,2.409733333333333,2.1076888046179385,2.772588722239781,21.6876,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
354,0,3,25.0,1,0,17.8,1,2,0,8.9,2.9338568698359033,3.258096538021482,53.400000000000006,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
355,0,3,28.0,0,0,7.225,0,1,1,7.225,2.1071782966514356,3.367295829986474,21.674999999999997,28.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
356,0,3,28.0,0,0,9.5,1,1,1,9.5,2.3513752571634776,3.367295829986474,28.5,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
357,1,1,22.0,0,1,55.0,1,2,0,27.5,4.02535169073515,3.1354942159291497,55.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
358,0,2,38.0,0,0,13.0,1,1,1,13.0,2.639057329615259,3.6635616461296463,26.0,38.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
359,1,3,28.0,0,0,7.8792,0,1,1,7.8792,2.1837114628556327,3.367295829986474,23.6376,28.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
360,1,3,28.0,0,0,7.8792,0,1,1,7.8792,2.1837114628556327,3.367295829986474,23.6376,28.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
361,0,3,40.0,1,4,27.9,1,6,0,4.6499999999999995,3.3638415951183864,3.713572066704308,83.69999999999999,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
362,0,2,29.0,1,0,27.7208,1,2,0,13.8604,3.357621598945279,3.4011973816621555,55.4416,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
363,0,3,45.0,0,1,14.4542,1,2,0,7.2271,2.737880811060884,3.828641396489095,43.3626,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
364,0,3,35.0,0,0,7.05,1,1,1,7.05,2.085672091430472,3.58351893845611,21.15,35.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
365,0,3,28.0,1,0,15.5,0,2,0,7.75,2.803360380906535,3.367295829986474,46.5,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
366,0,3,30.0,0,0,7.25,1,1,1,7.25,2.1102132003465894,3.4339872044851463,21.75,30.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
367,1,1,54.5,1,0,75.25,1,2,0,37.625,4.334017415487521,4.0163830207523885,75.25,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
368,1,3,28.0,0,0,7.2292,0,1,1,7.2292,2.1076888046179385,3.367295829986474,21.6876,28.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
369,1,3,28.0,0,0,7.75,0,1,1,7.75,2.169053700369523,3.367295829986474,23.25,28.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
370,1,1,24.0,0,0,69.3,1,1,1,69.3,4.252771798816619,3.2188758248682006,69.3,24.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
371,1,1,25.0,1,0,55.4417,1,2,0,27.72085,4.0332082470129285,3.258096538021482,55.4417,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
372,0,3,18.0,1,0,6.4958,1,2,0,3.2479,2.0143428636837015,2.9444389791664403,19.4874,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
373,0,3,19.0,0,0,8.05,1,1,1,8.05,2.2027647577118348,2.995732273553991,24.150000000000002,19.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
374,0,1,22.0,0,0,100.2688,1,1,1,100.2688,4.61777836776278,3.1354942159291497,100.2688,22.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
375,0,3,3.0,3,1,21.075,1,5,0,4.215,3.094445746490024,1.3862943611198906,63.224999999999994,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
376,1,1,28.0,1,0,82.1708,0,2,0,41.0854,4.420896324687287,3.367295829986474,82.1708,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
377,1,3,22.0,0,0,7.25,1,1,1,7.25,2.1102132003465894,3.1354942159291497,21.75,22.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
378,0,1,27.0,0,2,100.2688,1,3,0,33.42293333333333,4.61777836776278,3.332204510175204,100.2688,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
379,0,3,20.0,0,0,4.0125,1,1,1,4.0125,1.6119347926326877,3.044522437723423,12.037500000000001,20.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
380,0,3,19.0,0,0,7.775,1,1,1,7.775,2.1719067693519296,2.995732273553991,23.325000000000003,19.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
381,1,1,42.0,0,0,100.2688,1,1,1,100.2688,4.61777836776278,3.7612001156935624,100.2688,42.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
382,1,3,2.5,0,2,15.7417,1,3,0,5.247233333333333,2.817902613071225,1.252762968495368,47.2251,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
383,0,3,32.0,0,0,7.925,1,1,1,7.925,2.188856327665703,3.4965075614664802,23.775,32.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
384,1,1,35.0,1,0,52.0,1,2,0,26.0,3.970291913552122,3.58351893845611,52.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
385,0,3,28.0,0,0,7.8958,0,1,1,7.8958,2.1855792552411137,3.367295829986474,23.6874,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
386,0,2,18.0,0,0,73.5,1,1,1,73.5,4.310799125385514,2.9444389791664403,147.0,18.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
387,0,3,2.5,5,2,46.9,1,8,0,5.8625,3.8691155044168695,1.252762968495368,140.7,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
388,1,2,36.0,0,0,13.0,1,1,1,13.0,2.639057329615259,3.6109179126442243,26.0,36.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
389,0,3,28.0,0,0,7.7292,0,1,1,7.7292,2.1666737276227077,3.367295829986474,23.1876,28.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
390,1,2,17.0,0,0,12.0,1,1,1,12.0,2.5649493574615367,2.8903717578961645,24.0,17.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
391,1,1,36.0,1,2,100.2688,1,4,0,25.0672,4.61777836776278,3.6109179126442243,100.2688,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
392,1,3,21.0,0,0,7.7958,1,1,1,7.7958,2.174274334826008,3.091042453358316,23.3874,21.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
393,0,3,28.0,2,0,7.925,1,3,0,2.6416666666666666,2.188856327665703,3.367295829986474,23.775,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
394,1,1,23.0,1,0,100.2688,1,2,0,50.1344,4.61777836776278,3.1780538303479458,100.2688,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
395,1,3,24.0,0,2,16.7,1,3,0,5.566666666666666,2.8735646395797834,3.2188758248682006,50.099999999999994,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
396,0,3,22.0,0,0,7.7958,1,1,1,7.7958,2.174274334826008,3.1354942159291497,23.3874,22.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
397,0,3,31.0,0,0,7.8542,1,1,1,7.8542,2.180891922715322,3.4657359027997265,23.5626,31.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
398,0,2,46.0,0,0,26.0,1,1,1,26.0,3.295836866004329,3.8501476017100584,52.0,46.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
399,0,2,23.0,0,0,10.5,1,1,1,10.5,2.4423470353692043,3.1780538303479458,21.0,23.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
400,1,2,28.0,0,0,12.65,1,1,1,12.65,2.613739521630969,3.367295829986474,25.3,28.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
401,1,3,39.0,0,0,7.925,1,1,1,7.925,2.188856327665703,3.6888794541139363,23.775,39.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
402,0,3,26.0,0,0,8.05,1,1,1,8.05,2.2027647577118348,3.295836866004329,24.150000000000002,26.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
403,0,3,21.0,1,0,9.825,1,2,0,4.9125,2.3818582738885534,3.091042453358316,29.474999999999998,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
